,event_id,cik,asset,economic_flows,none,neutral,negative,positive,reimbursement,name,event_type,begin_date,cpi_adjusted_cost
10290,228,1298675,1,0,0,0,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
10291,28,1298675,1,0,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10292,3,1298675,1,0,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10293,30,1298675,1,0,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10294,4,1298675,1,0,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10295,134,1298946,1,0,0,0,1,0,1,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
10296,138,1298946,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10297,139,1298946,1,1,1,1,1,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10298,140,1298946,1,0,0,0,1,0,1,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
10299,147,1298946,1,0,0,0,1,0,1,Western Wildfires California Firestorm (Summer-Fall 2018),Wildfire,2018-06-01,30000.0
10300,166,1298946,1,0,0,0,1,0,0,California and Alaska Wildfires (Summer-Fall 2019),Wildfire,2019-06-01,5535.0
10301,168,1298946,0,0,1,1,0,0,0,Hurricane Dorian (September 2019),Tropical Cyclone,2019-08-28,1980.3
10302,185,1298946,1,0,0,0,0,0,1,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
10303,202,1298946,1,0,0,0,0,0,1,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
10304,209,1298946,1,0,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
10305,216,1298946,1,0,0,0,0,0,1,Western Wildfires (Spring-Fall 2022),Wildfire,2022-04-01,3296.6
10306,75,1298946,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10307,3,1299704,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10308,4,1299704,1,1,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10309,134,1299709,0,0,1,1,0,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
10310,147,1299709,0,1,0,1,0,0,0,Western Wildfires California Firestorm (Summer-Fall 2018),Wildfire,2018-06-01,30000.0
10311,3,1299716,0,1,0,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10312,30,1299716,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10313,4,1299716,0,1,0,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10314,3,1300317,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10315,30,1300524,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10316,23,1301063,0,1,0,0,1,0,0,Midwest Flooding (Summer 2008),Flooding,2008-04-01,14838.0
10317,3,1301063,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10318,3,1301106,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10319,4,1301106,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10320,5,1301106,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10321,75,1301106,0,1,1,1,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10322,87,1301106,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
10323,121,1301236,1,0,0,0,1,0,1,Hurricane Matthew (October 2016),Tropical Cyclone,2016-10-08,13100.0
10324,138,1301236,1,0,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10325,139,1301236,1,0,0,0,1,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10326,155,1301236,1,0,0,0,0,0,1,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
10327,158,1301236,1,0,0,0,0,0,1,Missouri River and North Central Flooding (March 2019),Flooding,2019-03-14,13408.9
10328,168,1301236,0,1,0,0,1,0,0,Hurricane Dorian (September 2019),Tropical Cyclone,2019-08-28,1980.3
10329,62,1301236,0,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
10330,3,1301508,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10331,4,1301508,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10332,28,1301611,1,0,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10333,3,1301611,0,1,0,0,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10334,4,1301611,0,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10335,261,1301787,0,1,0,0,1,0,0,Northwest Winter Storm (January 2024),Winter Storm,2024-01-12,1723.8
10336,284,1301787,0,1,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
10337,3,1301787,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10338,64,1301787,1,1,0,0,1,0,1,Northeastern Winter Storm (October 2011),Winter Storm,2011-10-29,1285.8
10339,75,1301838,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10340,3,1302676,0,1,0,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10341,4,1302676,0,1,0,1,0,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10342,48,1302946,0,1,0,0,1,0,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
10343,65,1302946,1,1,1,1,1,1,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
10344,77,1302946,1,1,0,0,1,1,0,Western/Plains Drought/Heat Wave (Spring-Fall 2013),Drought,2013-03-01,14283.6
10345,86,1302946,0,1,0,0,0,0,1,Western Drought (2014),Drought,2014-01-01,5334.8
10346,96,1302946,0,1,0,0,0,0,1,Western Drought (2015),Drought,2015-01-01,6029.3
10347,28,1303313,1,0,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10348,3,1303313,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10349,30,1303313,1,0,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10350,4,1303313,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10351,72,1303849,1,0,0,0,0,0,1,Rockies/Southwest Severe Weather (June 2012),Severe Storm,2012-06-06,3559.0
10352,3,1304069,1,1,1,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10353,4,1304069,1,1,1,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10354,138,1304161,1,0,0,0,0,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10355,140,1304161,1,1,1,1,1,0,1,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
10356,156,1304421,1,0,0,1,0,0,0,Hurricane Michael (October 2018),Tropical Cyclone,2018-10-10,31218.8
10357,30,1304421,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10358,3,1304901,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10359,138,1305168,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10360,139,1305168,1,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10361,140,1305168,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
10362,3,1305168,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10363,4,1305168,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10364,97,1305773,0,1,0,0,1,0,0,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
10365,138,1306830,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10366,188,1306830,1,0,0,0,1,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
10367,195,1306830,1,1,0,0,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10368,30,1306830,1,0,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10369,4,1306830,1,1,0,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10370,30,1307748,1,0,0,1,0,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10371,138,1307954,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10372,139,1307954,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10373,140,1307954,0,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
10374,195,1307954,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10375,209,1307954,1,0,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
10376,28,1307954,0,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10377,3,1307954,1,1,1,1,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10378,30,1307954,1,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10379,4,1307954,1,1,1,1,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10380,87,1308208,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
10381,102,1309082,1,1,0,0,1,0,0,Texas and Oklahoma Flooding and Severe Weather (May 2015),Flooding,2015-05-23,3375.6
10382,106,1309082,0,1,0,0,1,0,0,Texas Tornadoes and Midwest Flooding (December 2015),Severe Storm,2015-12-26,2609.3
10383,109,1309082,0,1,0,0,1,0,0,Texas and Louisiana Flooding (March 2016),Flooding,2016-03-08,3052.1
10384,138,1309108,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10385,3,1309108,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10386,4,1309108,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10387,65,1309402,0,1,0,0,1,1,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
10388,3,1310067,1,0,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10389,4,1310067,1,0,0,0,0,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10390,5,1310067,1,0,0,0,0,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10391,62,1310067,1,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
10392,65,1310067,0,1,0,0,1,0,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
10393,3,1310243,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10394,4,1310243,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10395,75,1311538,1,0,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10396,19,1312069,1,0,0,0,1,0,0,U.S. Drought (2008),Drought,2008-01-01,10444.7
10397,30,1313024,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10398,121,1313536,1,0,0,0,1,0,1,Hurricane Matthew (October 2016),Tropical Cyclone,2016-10-08,13100.0
10399,138,1313536,1,0,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10400,139,1313536,1,0,0,0,1,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10401,155,1313536,1,0,0,0,0,0,1,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
10402,158,1313536,1,0,0,0,0,0,1,Missouri River and North Central Flooding (March 2019),Flooding,2019-03-14,13408.9
10403,168,1313536,0,1,0,0,1,0,0,Hurricane Dorian (September 2019),Tropical Cyclone,2019-08-28,1980.3
10404,62,1314772,1,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
10405,75,1315399,1,0,0,1,0,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10406,3,1315695,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10407,4,1315695,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10408,28,1316656,0,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10409,30,1316656,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10410,138,1316835,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10411,139,1316835,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10412,4,1316835,1,0,1,1,0,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10413,5,1316835,1,0,0,1,0,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10414,14,1316898,0,1,0,0,1,0,0,California Freeze (January 2007),Freeze,2007-01-11,2184.0
10415,3,1316924,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10416,5,1316924,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10417,2,1317577,1,1,0,0,1,1,0,Hurricane Dennis (July 2005),Tropical Cyclone,2005-07-09,4017.0
10418,28,1317577,1,1,0,1,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10419,3,1317577,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10420,30,1317577,1,1,0,1,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10421,4,1317577,1,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10422,40,1317577,0,1,0,0,1,1,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
10423,5,1317577,1,1,0,0,1,1,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10424,50,1317577,0,1,0,0,1,1,0,Midwest/Southeast Tornadoes and Derecho (April 2011),Severe Storm,2011-04-04,3885.3
10425,51,1317577,0,1,0,0,1,1,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
10426,52,1317577,0,1,0,0,1,1,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
10427,53,1317577,0,1,0,0,0,1,0,Ohio Valley Derecho and Southern Tornadoes (April 2011),Severe Storm,2011-04-19,1452.8
10428,54,1317577,0,1,0,0,1,1,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
10429,56,1317577,0,1,0,0,1,1,0,Midwest/Southeast Tornadoes (May 2011),Severe Storm,2011-05-22,12735.6
10430,58,1317577,0,1,0,0,1,1,0,Midwest/Southeast Tornadoes and Severe Weather (June 2011),Severe Storm,2011-06-18,2152.3
10431,62,1317577,0,1,0,0,1,1,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
10432,74,1317577,0,1,0,0,0,1,0,Hurricane Isaac (August 2012),Tropical Cyclone,2012-08-26,3786.1
10433,75,1317577,0,1,0,0,0,1,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10434,8,1317577,0,1,0,0,0,1,0,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
10435,23,1317630,1,0,1,0,1,0,1,Midwest Flooding (Summer 2008),Flooding,2008-04-01,14838.0
10436,138,1318220,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10437,139,1318220,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10438,195,1318220,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10439,228,1318220,0,1,0,0,0,1,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
10440,209,1318484,0,1,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
10441,3,1318484,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10442,4,1318484,1,1,1,1,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10443,5,1318484,1,1,0,0,1,1,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10444,3,1318545,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10445,3,1318568,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10446,4,1318568,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10447,195,1318605,1,0,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10448,138,1319229,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10449,27,1319229,1,0,0,0,1,0,0,Hurricane Dolly (July 2008),Tropical Cyclone,2008-07-23,1812.2
10450,3,1319229,0,0,1,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10451,30,1319229,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10452,4,1319229,0,0,1,1,0,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10453,5,1319229,0,0,1,1,0,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10454,75,1319947,1,0,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10455,10,1320092,1,0,0,0,1,0,0,Midwest Tornadoes (April 2006),Severe Storm,2006-04-13,3804.9
10456,3,1320092,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10457,4,1320092,1,1,0,0,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10458,5,1320092,0,1,0,0,0,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
10459,8,1320092,1,0,0,0,1,0,0,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
10460,138,1320414,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10461,139,1320414,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10462,141,1320414,0,1,0,0,1,0,0,Central and Eastern Winter Storm (January 2018),Winter Storm,2018-01-03,1324.6
10463,156,1320414,1,0,0,0,1,0,0,Hurricane Michael (October 2018),Tropical Cyclone,2018-10-10,31218.8
10464,228,1320414,0,1,0,0,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
10465,256,1320414,0,1,0,1,0,0,0,Hurricane Idalia (August 2023),Tropical Cyclone,2023-08-29,3559.7
10466,40,1320414,0,1,0,0,1,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
10467,62,1320414,0,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
10468,63,1320414,0,1,0,0,1,0,0,Tropical Storm Lee (September 2011),Tropical Cyclone,2011-09-01,3492.4
10469,75,1320414,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10470,195,1320695,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10471,284,1320695,0,1,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
10472,3,1320695,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10473,4,1320695,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10474,87,1320854,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
10475,3,1320934,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10476,4,1320934,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10477,138,1321646,1,0,1,0,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10478,139,1321646,1,0,1,0,1,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10479,156,1321646,1,1,1,1,1,0,1,Hurricane Michael (October 2018),Tropical Cyclone,2018-10-10,31218.8
10480,168,1321646,0,1,0,0,1,0,1,Hurricane Dorian (September 2019),Tropical Cyclone,2019-08-28,1980.3
10481,195,1321646,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10482,3,1321646,0,1,1,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10483,4,1321646,1,1,0,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10484,202,1321655,1,0,0,0,1,0,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
10485,213,1321655,1,0,0,0,1,0,0,Western/Central Drought and Heat Wave (2022),Drought,2022-01-01,23480.6
10486,216,1321655,1,0,0,0,1,0,0,Western Wildfires (Spring-Fall 2022),Wildfire,2022-04-01,3296.6
10487,250,1323468,0,1,0,0,1,0,0,Northeastern Flooding and North Central Severe Weather (July 2023),Flooding,2023-07-09,2230.4
10488,30,1323468,0,0,1,1,0,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10489,75,1323468,1,0,0,1,0,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10490,87,1323468,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
10491,75,1323648,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
10492,117,1323885,0,1,0,0,1,0,0,Western/Southeast Wildfires (Summer-Fall 2016),Wildfire,2016-06-01,3137.5
10493,134,1323885,0,1,0,0,1,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
10494,138,1323885,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10495,138,1324189,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10496,3,1324189,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10497,138,1324272,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
10498,139,1324272,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
10499,140,1324272,1,0,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
10500,168,1324272,0,1,0,0,1,0,0,Hurricane Dorian (September 2019),Tropical Cyclone,2019-08-28,1980.3
10501,28,1324272,0,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10502,3,1324272,1,1,1,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10503,30,1324272,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10504,4,1324272,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10505,158,1324404,0,1,0,0,0,1,0,Missouri River and North Central Flooding (March 2019),Flooding,2019-03-14,13408.9
10506,159,1324404,0,1,0,0,0,1,0,Mississippi River Midwest and Southern Flooding (July 2019),Flooding,2019-03-15,7649.6
10507,195,1324404,0,1,0,1,1,1,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
10508,209,1324404,0,1,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
10509,23,1324404,0,1,0,0,1,0,0,Midwest Flooding (Summer 2008),Flooding,2008-04-01,14838.0
10510,261,1324404,1,1,0,0,1,0,0,Northwest Winter Storm (January 2024),Winter Storm,2024-01-12,1723.8
10511,262,1324404,1,1,0,0,1,0,0,Central Southern Northeastern Winter Storm and Cold Wave (January 2024),Winter Storm,2024-01-14,1948.3
10512,28,1324404,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
10513,3,1324404,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10514,30,1324404,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
10515,4,1324404,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
10516,48,1324404,0,1,0,0,0,1,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
10517,7,1324404,0,1,0,0,1,0,0,Midwest/Plains/Southeast Drought (Spring-Summer 2006),Drought,2006-03-01,9536.7
10518,3,1324424,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
10519,27,1324479,1,0,0,0,1,0,0,Hurricane Dolly (July 2008),Tropical Cyclone,2008-07-23,1812.2
